Customer_ID,Customer_Name,State,District,Market,Season,Commodity,Variety
5583,siddhi,Uttar Pradesh,Mahoba,Mahoba,Summer ,Black Gram (Urd Beans)(Whole),Black Gram (Whole)
5584,sidh,Uttar Pradesh,Mahoba,Mahoba,Summer ,Bottle gourd,Bottle Gourd
5585,sidhant,Uttar Pradesh,Mahoba,Mahoba,Summer ,Brinjal,Brinjal
5586,sidharath,Uttar Pradesh,Mahoba,Mahoba,Summer ,Cabbage,Cabbage
5587,sidhart,Uttar Pradesh,Mahoba,Mahoba,Summer ,Ginger(Green),Green Ginger
5588,sidharth,Uttar Pradesh,Mahoba,Mahoba,Summer ,Green Chilli,Green Chilly
5589,sidheswar,Uttar Pradesh,Mahoba,Mahoba,Summer ,Green Gram (Moong)(Whole),Green (Whole)
5590,sidhi,Uttar Pradesh,Mahoba,Mahoba,Summer ,Groundnut,Big (With Shell)
5591,sidhrath,Uttar Pradesh,Mahoba,Mahoba,Summer ,Gur(Jaggery),Red
5592,sifa,Uttar Pradesh,Mahoba,Mahoba,Summer ,Lemon,Lemon
5593,sikandar,Uttar Pradesh,Mahoba,Mahoba,Summer ,Lentil (Masur)(Whole),Masoor Gola
5594,sikander,Uttar Pradesh,Mahoba,Mahoba,Summer ,Mousambi(Sweet Lime),Mousambi
5595,sikender,Uttar Pradesh,Mahoba,Mahoba,Summer ,Mustard,Sarson(Black)
5596,sikha,Uttar Pradesh,Mahoba,Mahoba,Summer ,Onion,Red
5597,sila,Uttar Pradesh,Mahoba,Mahoba,Summer ,Pomegranate,Pomogranate
5598,silender,Uttar Pradesh,Mahoba,Mahoba,Rabi       ,Potato,Local
5599,silpa,Uttar Pradesh,Mahoba,Mahoba,Summer     ,Pumpkin,Pumpkin
5600,silpi,Uttar Pradesh,Mahoba,Mahoba,Summer     ,Raddish,Raddish
5601,silvia,Uttar Pradesh,Mahoba,Mahoba,Summer ,Rice,III
5602,sima,Uttar Pradesh,Mahoba,Mahoba,Summer ,"Sesamum(Sesame,Gingelly,Til)",95/5
5603,simabharti,Uttar Pradesh,Mahoba,Mahoba,Rabi       ,Tomato,Local
5604,similata,Uttar Pradesh,Mahoba,Mahoba,Rabi       ,Wheat,Dara
5605,simmi,Uttar Pradesh,Mahoba,Mahoba,Rabi       ,White Peas,White Peas
5606,simmy,Uttar Pradesh,Mainpuri,Bewar,Rabi       ,Bajra(Pearl Millet/Cumbu),Hybrid
5607,simpi,Uttar Pradesh,Mainpuri,Bewar,Rabi       ,Groundnut,Local
5608,simran,Uttar Pradesh,Mainpuri,Bewar,Rabi       ,Maize,Hybrid/Local
5609,simranjeet,Uttar Pradesh,Mainpuri,Bewar,Rabi       ,Mustard,Sarson(Black)
5610,simren,Uttar Pradesh,Mainpuri,Bewar,Summer ,Potato,Local
5611,sinaa,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Apple,Delicious
5612,sinder,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur)
5613,sinil,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Arhar Dal(Tur Dal),Arhar Dal(Tur)
5614,sinta,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Banana,Banana - Ripe
5615,sintu,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Bengal Gram(Gram)(Whole),Desi (Whole)
5616,sipra,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Black Gram Dal (Urd Dal),Black Gram Dal
5617,sira,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Bottle gourd,Bottle Gourd
5618,siraj,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Brinjal,Round/Long
5619,sirajuddin,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Cabbage,Cabbage
5620,sirazudeen,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Carrot,Carrot
5621,sirish,Uttar Pradesh,Mainpuri,Mainpuri,Summer ,Cauliflower,Cauliflower
5622,sirjna,Uttar Pradesh,Mainpuri,Mainpuri,Summer ,Field Pea,Field Pea
5623,sishpal,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Ginger(Green),Green Ginger
5624,sispal,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Grapes,Green
5625,sisty,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Green Chilli,Green Chilly
5626,sita,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Green Gram (Moong)(Whole),Green (Whole)
5627,sital,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Groundnut,Hybrid
5628,sitar,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Gur(Jaggery),Red
5629,sitara,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Lemon,Lemon
5630,sitaram,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Maize,Yellow
5631,sitare,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Masur Dal,Kala Masoor New
5632,sitender,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Mustard,Sarson(Black)
5633,sithal,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Onion,Red
5634,sitra,Uttar Pradesh,Mainpuri,Mainpuri,Summer     ,Orange,Orange
5635,sivam,Uttar Pradesh,Mainpuri,Mainpuri,Summer     ,Paddy(Dhan)(Basmati),Basmati 1509
5636,sivani,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Paddy(Dhan)(Basmati),Sugandha
5637,siwani,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Paddy(Dhan)(Common),Common
5638,siya,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Papaya,Papaya
5639,siyaram,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Pomegranate,Pomogranate
5640,siza,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Potato,Local
5641,skunatla,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Pumpkin,Pumpkin
5642,smariti,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Raddish,Raddish
5643,smarti,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Rice,III
5644,smriti,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Spinach,Spinach
5645,smt,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Tomato,Deshi
5646,"smt,",Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,Wheat,Dara
5647,smts,Uttar Pradesh,Mainpuri,Mainpuri,Rabi       ,White Peas,White Peas
5648,sna,Uttar Pradesh,Mathura,Kosikalan,Rabi       ,Arhar Dal(Tur Dal),Arhar Dal(Tur)
5649,snah,Uttar Pradesh,Mathura,Kosikalan,Rabi       ,Banana,Banana - Ripe
5650,sneh,Uttar Pradesh,Mathura,Kosikalan,Rabi       ,Brinjal,Brinjal
5651,sneha,Uttar Pradesh,Mathura,Kosikalan,Rabi       ,Cabbage,Cabbage
5652,snehlata,Uttar Pradesh,Mathura,Kosikalan,Rabi       ,Carrot,Carrot
5653,sngeeta,Uttar Pradesh,Mathura,Kosikalan,Rabi       ,Cauliflower,Cauliflower
5654,snjana,Uttar Pradesh,Mathura,Kosikalan,Rabi       ,Cucumbar(Kheera),Cucumbar
5655,sntosh,Uttar Pradesh,Mathura,Kosikalan,Rabi       ,Field Pea,Field Pea
5656,soam,Uttar Pradesh,Mathura,Kosikalan,Rabi       ,Garlic,Desi
5657,soba,Uttar Pradesh,Mathura,Kosikalan,Summer ,Ginger(Green),Green Ginger
5658,soban,Uttar Pradesh,Mathura,Kosikalan,Summer ,Green Chilli,Green Chilly
5659,sobha,Uttar Pradesh,Mathura,Kosikalan,Summer ,Lemon,Lemon
5660,sobi,Uttar Pradesh,Mathura,Kosikalan,Summer ,Onion,Red
5661,sobit,Uttar Pradesh,Mathura,Kosikalan,Summer ,Potato,Desi
5662,sodan,Uttar Pradesh,Mathura,Kosikalan,Summer ,Pumpkin,Pumpkin
5663,sofali,Uttar Pradesh,Mathura,Kosikalan,Summer ,Raddish,Raddish
5664,sohaib,Uttar Pradesh,Mathura,Kosikalan,Summer ,Rice,III
5665,sohail,Uttar Pradesh,Mathura,Kosikalan,Summer ,Tomato,Deshi
5666,sohal,Uttar Pradesh,Mathura,Kosikalan,Summer ,Wheat,Dara
5667,sohan,Uttar Pradesh,Mathura,Mathura,Kharif     ,Apple,Delicious
5668,sohanlal,Uttar Pradesh,Mathura,Mathura,Kharif     ,Arhar (Tur/Red Gram)(Whole),Arhar (Whole)
5669,sohanpal,Uttar Pradesh,Mathura,Mathura,Kharif     ,Arhar Dal(Tur Dal),Arhar Dal(Tur)
5670,soheb,Uttar Pradesh,Mathura,Mathura,Kharif     ,Bajra(Pearl Millet/Cumbu),Hybrid
5671,sohel,Uttar Pradesh,Mathura,Mathura,Kharif     ,Banana,Banana - Ripe
5672,sohi,Uttar Pradesh,Mathura,Mathura,Kharif     ,Banana - Green,Banana - Green
5673,sohib,Uttar Pradesh,Mathura,Mathura,Kharif     ,Barley (Jau),Dara
5674,sohil,Uttar Pradesh,Mathura,Mathura,Kharif     ,Bengal Gram(Gram)(Whole),Desi (Whole)
5675,sohnal,Uttar Pradesh,Mathura,Mathura,Summer ,Black Gram Dal (Urd Dal),Black Gram Dal
5676,sohni,Uttar Pradesh,Mathura,Mathura,Summer ,Bottle gourd,Bottle Gourd
5677,sokat,Uttar Pradesh,Mathura,Mathura,Summer ,Brinjal,Round
5678,sokin,Uttar Pradesh,Mathura,Mathura,Summer ,Cabbage,Cabbage
5679,som,Uttar Pradesh,Mathura,Mathura,Summer ,Capsicum,Capsicum
5680,soma,Uttar Pradesh,Mathura,Mathura,Summer ,Carrot,Carrot
5681,sombir,Uttar Pradesh,Mathura,Mathura,Summer ,Cauliflower,Cauliflower
5682,somdath,Uttar Pradesh,Mathura,Mathura,Summer ,Cucumbar(Kheera),Cucumbar
5683,somdevi,Uttar Pradesh,Mathura,Mathura,Summer ,Field Pea,Field Pea
5684,somender,Uttar Pradesh,Mathura,Mathura,Kharif     ,Garlic,Desi
5685,somesh,Uttar Pradesh,Mathura,Mathura,Kharif     ,Ginger(Green),Green Ginger
5686,somi,Uttar Pradesh,Mathura,Mathura,Kharif     ,Grapes,Green
5687,somil,Uttar Pradesh,Mathura,Mathura,Kharif     ,Green Chilli,Green Chilly
5688,somnath,Uttar Pradesh,Mathura,Mathura,Kharif     ,Gur(Jaggery),Yellow
5689,sompal,Uttar Pradesh,Mathura,Mathura,Kharif     ,Lemon,Lemon
5690,somprakash,Uttar Pradesh,Mathura,Mathura,Kharif     ,Mousambi(Sweet Lime),Mousambi
5691,somwati,Uttar Pradesh,Mathura,Mathura,Kharif     ,Mustard,Sarson(Black)
5692,son,Uttar Pradesh,Mathura,Mathura,Summer ,Onion,Red
5693,sona,Uttar Pradesh,Mathura,Mathura,Summer ,Papaya,Papaya
5694,sonaki,Uttar Pradesh,Mathura,Mathura,Summer ,Pomegranate,Pomogranate
5695,sonal,Uttar Pradesh,Mathura,Mathura,Summer ,Potato,Desi
5696,sonali,Uttar Pradesh,Mathura,Mathura,Summer ,Pumpkin,Pumpkin
5697,sonam,Uttar Pradesh,Mathura,Mathura,Summer ,Raddish,Raddish
5698,sone,Uttar Pradesh,Mathura,Mathura,Summer ,Rice,III
5699,soni,Uttar Pradesh,Mathura,Mathura,Summer ,Spinach,Spinach
5700,sonia,Uttar Pradesh,Mathura,Mathura,Summer ,Tomato,Deshi
5701,sonika,Uttar Pradesh,Mathura,Mathura,Summer ,Wheat,Dara
5702,soniya,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Summer ,Apple,Delicious
5703,"soniya,",Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Summer ,Arhar Dal(Tur Dal),Arhar Dal(Tur)
5704,sonu,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Banana,Medium
5705,sony,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Barley (Jau),Dara
5706,sonyi,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Bengal Gram(Gram)(Whole),Desi (Whole)
5707,soona,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Summer ,Bitter gourd,Bitter Gourd
5708,soonam,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Summer ,Bottle gourd,Bottle Gourd
5709,sooraj,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Summer ,Brinjal,Brinjal
5710,sorab,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Summer ,Cabbage,Cabbage
5711,sorabh,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Summer ,Cauliflower,Cauliflower
5712,sorav,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Summer ,Cucumbar(Kheera),Cucumbar
5713,sorbh,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Garlic,Garlic
5714,sosan,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Ginger(Green),Green Ginger
5715,sosari,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Green Chilli,Green Chilly
5716,sosri,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Gur(Jaggery),Red
5717,sotaj,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Lentil (Masur)(Whole),Masoor Gola
5718,sourab,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Onion,Red
5719,sourabh,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Rabi       ,Orange,Orange
5720,sourav,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Paddy(Dhan)(Common),Paddy Coarse
5721,souvik,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Rabi       ,Papaya,Papaya
5722,sowar,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Potato,Desi
5723,soyab,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Rabi       ,Raddish,Other
5724,soyam,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Rice,III
5725,sozi,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Rabi       ,Tomato,Hybrid
5726,spana,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Kharif     ,Wheat,Dara
5727,sparsh,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Rabi       ,White Peas,White Peas
5728,spna,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Apple,Delicious
5729,srheeram,Uttar Pradesh,Mirzapur,Mirzapur,Rabi       ,Arhar (Tur/Red Gram)(Whole),Arhar (Whole)
5730,sri,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Arhar Dal(Tur Dal),Arhar Dal(Tur)
5731,srikant,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Bengal Gram Dal (Chana Dal),Bengal Gram Dal
5732,srimati,Uttar Pradesh,Mirzapur,Mirzapur,Rabi       ,Bengal Gram(Gram)(Whole),Desi (Whole)
5733,sriniwash,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Black Gram Dal (Urd Dal),Black Gram Dal
5734,srishty,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Bottle gourd,Bottle Gourd
5735,srita,Uttar Pradesh,Mirzapur,Mirzapur,Rabi       ,Brinjal,Round/Long
5736,stephen,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Garlic,Desi
5737,stifen,Uttar Pradesh,Mirzapur,Mirzapur,Rabi       ,Ginger(Green),Green Ginger
5738,subani,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Green Chilli,Green Chilly
5739,subash,Uttar Pradesh,Mirzapur,Mirzapur,Rabi       ,Gur(Jaggery),Red
5740,subato,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Lentil (Masur)(Whole),Masoor Gola
5741,subburaiyalu,Uttar Pradesh,Mirzapur,Mirzapur,Rabi       ,Mousambi(Sweet Lime),Mousambi
5742,sube,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Mustard,Sarson(Black)
5743,subesh,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Mustard Oil,Mustard Oil
5744,subhadra,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Onion,Red
5745,subhagi,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Paddy(Dhan)(Common),Paddy Medium
5746,subhagya,Uttar Pradesh,Mirzapur,Mirzapur,Rabi       ,Papaya,Papaya
5747,subhakar,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Peas(Dry),Peas(Dry)
5748,subham,Uttar Pradesh,Mirzapur,Mirzapur,Rabi       ,Potato,Desi
5749,subhan,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Pumpkin,Pumpkin
5750,subhangi,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Raddish,Raddish
5751,subhapal,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Rice,Coarse
5752,subhas,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Tomato,Hybrid
5753,subhash,Uttar Pradesh,Mirzapur,Mirzapur,Kharif     ,Wheat,Dara
5754,subhdra,Uttar Pradesh,Muradabad,Sambhal,Kharif     ,Apple,Delicious
5755,subhi,Uttar Pradesh,Muradabad,Sambhal,Kharif     ,Bottle gourd,Bottle Gourd
5756,subhiya,Uttar Pradesh,Muradabad,Sambhal,Kharif     ,Brinjal,Round/Long
5757,subhod,Uttar Pradesh,Muradabad,Sambhal,Rabi       ,Cauliflower,Cauliflower
5758,subhodh,Uttar Pradesh,Muradabad,Sambhal,Kharif     ,Onion,Red
5759,subin,Uttar Pradesh,Muradabad,Sambhal,Kharif     ,Potato,Desi
5760,subjeet,Uttar Pradesh,Muradabad,Sambhal,Rabi       ,Tomato,Deshi
5761,subodh,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Apple,Delicious
5762,subrati,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Bhindi(Ladies Finger),Bhindi
5763,succha,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Bitter gourd,Bitter Gourd
5764,sucheta,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Bottle gourd,Bottle Gourd
5765,suchi,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Brinjal,Round/Long
5766,suchit,Uttar Pradesh,Muzaffarnagar,Kadhle,Rabi       ,Cabbage,Cabbage
5767,suchita,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Cucumbar(Kheera),Cucumbar
5768,suchitra,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Ginger(Green),Green Ginger
5769,suda,Uttar Pradesh,Muzaffarnagar,Kadhle,Rabi       ,Green Chilli,Green Chilly
5770,sudama,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Guava,Guava
5771,sudan,Uttar Pradesh,Muzaffarnagar,Kadhle,Rabi       ,Lemon,Lemon
5772,sudarshan,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Onion,Red
5773,sudershan,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Potato,Local
5774,sudesh,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Raddish,Raddish
5775,sudeshwer,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Sponge gourd,Sponge gourd
5776,sudha,Uttar Pradesh,Muzaffarnagar,Kadhle,Kharif     ,Tomato,Hybrid
5777,sudhama,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rabi       ,Apple,Kasmir/Shimla - II
5778,sudhanshu,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Arhar Dal(Tur Dal),Arhar Dal(Tur)
5779,sudhansu,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rabi       ,Banana - Green,Banana - Green
5780,sudhata,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Barley (Jau),Dara
5781,sudhdev,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Bengal Gram Dal (Chana Dal),Bengal Gram Dal
5782,sudhir,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Bengal Gram(Gram)(Whole),Desi (Whole)
5783,sudma,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rabi       ,Black Gram (Urd Beans)(Whole),Black Gram (Whole)
5784,sufia,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Black Gram Dal (Urd Dal),Black Gram Dal
5785,sufian,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Bottle gourd,Bottle Gourd
5786,sufiya,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Brinjal,Round/Long
5787,sugai,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rabi       ,Cabbage,Cabbage
5788,sugana,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Capsicum,Capsicum
5789,sugandb,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rabi       ,Carrot,Carrot
5790,sugandha,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Cauliflower,Cauliflower
5791,suganti,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rabi       ,Cucumbar(Kheera),Cucumbar
5792,sugar,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Garlic,Garlic
5793,sugna,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Ginger(Green),Green Ginger
5794,sugodh,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rabi       ,Green Chilli,Green Chilly
5795,suhagini,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Green Gram (Moong)(Whole),Green (Whole)
5796,suhail,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Green Gram Dal (Moong Dal),Green Gram Dal
5797,suhaliya,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Gur(Jaggery),Yellow
5798,suhana,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Lemon,Lemon
5799,suhani,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Lentil (Masur)(Whole),Masoor Gola
5800,suhel,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rabi       ,Masur Dal,Masur Dal
5801,suhsmita,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Mousambi(Sweet Lime),Mousambi
5802,suja,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Mustard,Sarson(Black)
5803,sujal,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Mustard Oil,Mustard Oil
5804,sujan,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Onion,Red
5805,sujanti,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Papaya,Papaya
5806,sujata,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Potato,Desi
5807,sujeet,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Pumpkin,Pumpkin
5808,sujen,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Raddish,Raddish
5809,sujit,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Rice,III
5810,sujli,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Spinach,Spinach
5811,sukanya,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Sugar,Medium
5812,sukar,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Tomato,Hybrid
5813,sukenta,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Kharif     ,Wheat,Dara
5814,sukesh,Uttar Pradesh,Muzaffarnagar,Shahpur,Rabi       ,Banana - Green,Banana - Green
5815,sukh,Uttar Pradesh,Muzaffarnagar,Shahpur,Kharif     ,Brinjal,Round/Long
5816,sukhavinder,Uttar Pradesh,Muzaffarnagar,Shahpur,Rabi       ,Carrot,Carrot
5817,sukhbeer,Uttar Pradesh,Muzaffarnagar,Shahpur,Kharif     ,Cauliflower,Cauliflower
5818,sukhbir,Uttar Pradesh,Muzaffarnagar,Shahpur,Rabi       ,Cucumbar(Kheera),Cucumbar
5819,sukhdev,Uttar Pradesh,Muzaffarnagar,Shahpur,Kharif     ,Gur(Jaggery),Yellow
5820,sukhdevi,Uttar Pradesh,Muzaffarnagar,Shahpur,Rabi       ,Peas Wet,Peas Wet
5821,sukheeya,Uttar Pradesh,Muzaffarnagar,Shahpur,Kharif     ,Potato,Desi
5822,sukhlal,Uttar Pradesh,Muzaffarnagar,Shahpur,Rabi       ,Raddish,Raddish
5823,sukhmit,Uttar Pradesh,Muzaffarnagar,Shahpur,Kharif     ,Sweet Potato,Sweet Potato
5824,sukhpal,Uttar Pradesh,Muzaffarnagar,Shahpur,Rabi       ,Tomato,Hybrid
5825,sukhpreeet,Uttar Pradesh,Muzaffarnagar,Shahpur,Kharif     ,Wheat,Dara
5826,sukhram,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Rabi       ,Ber(Zizyphus/Borehannu),Ber(Zizyphus)
5827,sukhsohan,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Kharif     ,Bottle gourd,Bottle Gourd
5828,sukhveer,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Rabi       ,Brinjal,Round/Long
5829,sukhvinder,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Kharif     ,Cabbage,Cabbage
5830,sukhvir,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Rabi       ,Carrot,Carrot
5831,sukjveer,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Kharif     ,Cauliflower,Local
5832,sukka,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Rabi       ,Cucumbar(Kheera),Cucumbar
5833,sukkhu,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Kharif     ,Field Pea,Field Pea
5834,sukmani,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Rabi       ,Garlic,Garlic
5835,sukrita,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Kharif     ,Ginger(Green),Green Ginger
5836,sukshana,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Rabi       ,Grapes,Green
5837,sukul,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Kharif     ,Green Chilli,Green Chilly
5838,sukumar,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Rabi       ,Guava,Guava
5839,sulekha,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Kharif     ,Kinnow,Kinnow
5840,suleman,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Rabi       ,Lemon,Lemon
5841,sulender,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Kharif     ,Mousambi(Sweet Lime),Mousambi
5842,sulochna,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Rabi       ,Papaya (Raw),Papaya (Raw)
5843,sultan,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Kharif     ,Potato,Desi
5844,sultana,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Rabi       ,Pumpkin,Pumpkin
5845,suma,Uttar Pradesh,Muzaffarnagar,Thanabhawan,Kharif     ,Raddish,Raddish
